اسم السورة,ترتيب السورة,رقم الآية,كم تمثل الآية من سطر
المائدة,5,21,1.6
المائدة,5,22,1.9
المائدة,5,23,2.7
المائدة,5,24,1.9
المائدة,5,25,1.2
المائدة,5,26,1.9
المائدة,5,27,2.6
المائدة,5,28,1.6
المائدة,5,29,1.6
المائدة,5,30,1.2
المائدة,5,31,3
المائدة,5,32,4.9
المائدة,5,33,4.1
المائدة,5,34,1.5
المائدة,5,35,2
المائدة,5,36,2.5
المائدة,5,37,1.4
المائدة,5,38,1.6
المائدة,5,39,1.5
المائدة,5,40,2
المائدة,5,41,8.5
المائدة,5,42,3.5
المائدة,5,43,2
المائدة,5,44,5.2
المائدة,5,45,4.3
المائدة,5,46,2.8
المائدة,5,47,1.8
المائدة,5,48,6
المائدة,5,49,3.3
المائدة,5,50,1.1
المائدة,5,51,2.2
المائدة,5,52,2.8
المائدة,5,53,1.8
المائدة,5,54,3.5
المائدة,5,55,1.4
المائدة,5,56,1.1
المائدة,5,57,2.2
المائدة,5,58,1.2
المائدة,5,59,1.7
المائدة,5,60,2.6
المائدة,5,61,1.5
المائدة,5,62,1.5
المائدة,5,63,1.7
المائدة,5,64,4.8
المائدة,5,65,1.7
المائدة,5,66,2.7
المائدة,5,67,2.3
المائدة,5,68,3.3
المائدة,5,69,2.5
المائدة,5,70,2.5
المائدة,5,71,2.2
المائدة,5,72,3.8
المائدة,5,73,2.7
المائدة,5,74,1.3
المائدة,5,75,3.2
المائدة,5,76,1.8
المائدة,5,77,2.7
المائدة,5,78,2.3
المائدة,5,79,1.5
المائدة,5,80,2.5
المائدة,5,81,2
المائدة,5,82,4
المائدة,5,83,2.1
المائدة,5,84,1.7
المائدة,5,85,1.7
المائدة,5,86,1
المائدة,5,87,1.9
المائدة,5,88,1.3
المائدة,5,89,5.3
المائدة,5,90,1.8
المائدة,5,91,2
المائدة,5,92,1.6
المائدة,5,93,2.6
المائدة,5,94,2.4
المائدة,5,95,4.6
المائدة,5,96,2.2
المائدة,5,97,3
المائدة,5,98,1
المائدة,5,99,1.1
المائدة,5,100,2
المائدة,5,101,2.6
المائدة,5,102,1.1
المائدة,5,103,2
المائدة,5,104,2.3
المائدة,5,105,2.2
المائدة,5,106,5.3
المائدة,5,107,3.1
المائدة,5,108,2.1
المائدة,5,109,1.5
المائدة,5,110,7.6
المائدة,5,111,1.7
المائدة,5,112,2.4
المائدة,5,113,1.8
المائدة,5,114,2.3
المائدة,5,115,1.7
المائدة,5,116,3.9
المائدة,5,117,2.6
المائدة,5,118,1.1
المائدة,5,119,2.4
المائدة,5,120,1
النساء,4,1,3.6
النساء,4,2,1.7
النساء,4,3,2.5
النساء,4,4,1.4
النساء,4,5,1.7
النساء,4,6,4.1
النساء,4,7,2.2
النساء,4,8,1.8
النساء,4,9,2
النساء,4,10,1.8
النساء,4,11,7.2
النساء,4,12,10
النساء,4,13,3
النساء,4,14,2
النساء,4,15,3
النساء,4,16,2
النساء,4,17,2.4
النساء,4,18,3.2
النساء,4,19,4.4
النساء,4,20,2.4
النساء,4,21,1.7
النساء,4,22,2.2
النساء,4,23,8.7
النساء,4,24,5.1
النساء,4,25,7.9
النساء,4,26,2
النساء,4,27,1.6
النساء,4,28,1
النساء,4,29,2.9
النساء,4,30,1.6
النساء,4,31,1.9
النساء,4,32,3.1
النساء,4,33,2.9
النساء,4,34,5.5
النساء,4,35,2.5
النساء,4,36,4.5
النساء,4,37,2.5
النساء,4,38,2.1
النساء,4,39,1.6
النساء,4,40,1.5
النساء,4,41,1.4
النساء,4,42,1.6
النساء,4,43,5.2
النساء,4,44,1.6
النساء,4,45,1
النساء,4,46,4.2
النساء,4,47,3
النساء,4,48,1.8
النساء,4,49,1.4
النساء,4,50,1
النساء,4,51,2.6
النساء,4,52,1
النساء,4,53,0.9
النساء,4,54,2.1
النساء,4,55,1
النساء,4,56,2.4
النساء,4,57,2.5
النساء,4,58,2.2
النساء,4,59,2.9
النساء,4,60,3.3
النساء,4,61,1.9
النساء,4,62,2.2
النساء,4,63,2
النساء,4,64,3.1
النساء,4,65,2.5
النساء,4,66,2.6
النساء,4,67,0.8
النساء,4,68,0.6
النساء,4,69,2.3
النساء,4,70,0.9
النساء,4,71,1.3
النساء,4,72,1.7
النساء,4,73,2.1
النساء,4,74,2.7
النساء,4,75,3.1
النساء,4,76,2.3
النساء,4,77,4.5
النساء,4,78,3.4
النساء,4,79,1.7
النساء,4,80,1.3
النساء,4,81,2.7
النساء,4,82,1.5
النساء,4,83,3.5
النساء,4,84,2.3
النساء,4,85,2.2
النساء,4,86,1.5
النساء,4,87,1.5
النساء,4,88,2.4
النساء,4,89,3.1
النساء,4,90,4
النساء,4,91,4
النساء,4,92,7.5
النساء,4,93,2.4
النساء,4,94,5.1
النساء,4,95,3.5
النساء,4,96,1
النساء,4,97,3
النساء,4,98,1.5
النساء,4,99,1
النساء,4,100,2.8
النساء,4,101,2.2
النساء,4,102,8
النساء,4,103,2.8
النساء,4,104,2.3
النساء,4,105,1.9
النساء,4,106,0.8
النساء,4,107,1.4
النساء,4,108,2.3
النساء,4,109,2.3
النساء,4,110,1.3
النساء,4,111,1.4
النساء,4,112,1.4
النساء,4,113,4.1
النساء,4,114,2.9
النساء,4,115,2.2
النساء,4,116,1.9
النساء,4,117,1.4
النساء,4,118,1.1
النساء,4,119,3.5
النساء,4,120,1
النساء,4,121,1
النساء,4,122,2.7
النساء,4,123,2.1
النساء,4,124,2.1
النساء,4,125,1.9
النساء,4,126,1.3
النساء,4,127,4.9
النساء,4,128,3.4
النساء,4,129,3
النساء,4,130,1.3
النساء,4,131,3.3
النساء,4,132,1
النساء,4,133,1.4
النساء,4,134,1.6
النساء,4,135,3.9
النساء,4,136,3.3
النساء,4,137,1.9
النساء,4,138,0.7
النساء,4,139,1.7
النساء,4,140,3.5
النساء,4,141,4
النساء,4,142,2.1
النساء,4,143,1.5
النساء,4,144,2.1
النساء,4,145,1.3
النساء,4,146,2.5
النساء,4,147,1.5
النساء,4,148,1.4
النساء,4,149,1.1
النساء,4,150,3
النساء,4,151,1
النساء,4,152,2
النساء,4,153,4.5
النساء,4,154,2
النساء,4,155,2.4
النساء,4,156,0.9
النساء,4,157,3
النساء,4,158,0.7
النساء,4,159,1.5
النساء,4,160,1.6
النساء,4,161,1.8
النساء,4,162,3.1
النساء,4,163,3.4
النساء,4,164,1.8
النساء,4,165,1.8
النساء,4,166,1.8
النساء,4,167,1.2
النساء,4,168,1.4
النساء,4,169,1.1
النساء,4,170,2.5
النساء,4,171,5.7
النساء,4,172,2.6
النساء,4,173,3.4
النساء,4,174,1.3
النساء,4,175,2
النساء,4,176,5
آل عمران,3,1,2.1
آل عمران,3,2,0.5
آل عمران,3,3,1.3
آل عمران,3,4,1.7
آل عمران,3,5,0.9
آل عمران,3,6,1.4
آل عمران,3,7,4.4
آل عمران,3,8,1.3
آل عمران,3,9,1.4
آل عمران,3,10,1.8
آل عمران,3,11,1.6
آل عمران,3,12,1.4
آل عمران,3,13,3.3
آل عمران,3,14,3.7
آل عمران,3,15,3.2
آل عمران,3,16,1.3
آل عمران,3,17,1.6
آل عمران,3,18,1.8
آل عمران,3,19,2.8
آل عمران,3,20,3
آل عمران,3,21,2.8
آل عمران,3,22,1.7
آل عمران,3,23,2
آل عمران,3,24,1.5
آل عمران,3,25,1.8
آل عمران,3,26,2.5
آل عمران,3,27,2.2
آل عمران,3,28,2.9
آل عمران,3,29,2.1
آل عمران,3,30,2.5
آل عمران,3,31,1.5
آل عمران,3,32,1.2
آل عمران,3,33,1.3
آل عمران,3,34,0.8
آل عمران,3,35,1.7
آل عمران,3,36,2.6
آل عمران,3,37,3.4
آل عمران,3,38,1.5
آل عمران,3,39,2.3
آل عمران,3,40,1.8
آل عمران,3,41,2.2
آل عمران,3,42,1.6
آل عمران,3,43,1
آل عمران,3,44,2.4
آل عمران,3,45,2.2
آل عمران,3,46,1
آل عمران,3,47,2
آل عمران,3,48,1
آل عمران,3,49,5
آل عمران,3,50,2.5
آل عمران,3,51,1
آل عمران,3,52,2.5
آل عمران,3,53,1.3
آل عمران,3,54,0.9
آل عمران,3,55,3.6
آل عمران,3,56,1.6
آل عمران,3,57,1.6
آل عمران,3,58,0.9
آل عمران,3,59,1.4
آل عمران,3,60,0.7
آل عمران,3,61,3
آل عمران,3,62,1.2
آل عمران,3,63,0.8
آل عمران,3,64,3.3
آل عمران,3,65,1.9
آل عمران,3,66,2
آل عمران,3,67,1.5
آل عمران,3,68,1.5
آل عمران,3,69,1.5
آل عمران,3,70,1.3
آل عمران,3,71,1.4
آل عمران,3,72,2
آل عمران,3,73,2.7
آل عمران,3,74,1
آل عمران,3,75,3.9
آل عمران,3,76,0.9
آل عمران,3,77,3.1
آل عمران,3,78,3.3
آل عمران,3,79,3.1
آل عمران,3,80,1.6
آل عمران,3,81,4
آل عمران,3,82,1
آل عمران,3,83,2
آل عمران,3,84,3.5
آل عمران,3,85,1.5
آل عمران,3,86,2.2
آل عمران,3,87,1.3
آل عمران,3,88,1
آل عمران,3,89,1.2
آل عمران,3,90,1.8
آل عمران,3,91,2.5
آل عمران,3,92,1.4
آل عمران,3,93,2.6
آل عمران,3,94,1.3
آل عمران,3,95,1.1
آل عمران,3,96,1.1
آل عمران,3,97,2.5
آل عمران,3,98,1.2
آل عمران,3,99,2.1
آل عمران,3,100,1.7
آل عمران,3,101,2
آل عمران,3,102,1.2
آل عمران,3,103,3.8
آل عمران,3,104,1.9
آل عمران,3,105,1.6
آل عمران,3,106,2.2
آل عمران,3,107,1.1
آل عمران,3,108,1.2
آل عمران,3,109,1
آل عمران,3,110,3.5
آل عمران,3,111,1.4
آل عمران,3,112,3.8
آل عمران,3,113,1.6
آل عمران,3,114,2.4
آل عمران,3,115,1.3
آل عمران,3,116,2
آل عمران,3,117,2.7
آل عمران,3,118,3.3
آل عمران,3,119,3
آل عمران,3,120,2.5
آل عمران,3,121,1.5
آل عمران,3,122,1.5
آل عمران,3,123,1.1
آل عمران,3,124,1.6
آل عمران,3,125,1.8
آل عمران,3,126,1.6
آل عمران,3,127,1.1
آل عمران,3,128,1.3
آل عمران,3,129,1.7
آل عمران,3,130,1.6
آل عمران,3,131,0.7
آل عمران,3,132,1
آل عمران,3,133,1.7
آل عمران,3,134,2
آل عمران,3,135,2.8
آل عمران,3,136,2
آل عمران,3,137,1.5
آل عمران,3,138,1
آل عمران,3,139,1
آل عمران,3,140,3
آل عمران,3,141,0.9
آل عمران,3,142,1.6
آل عمران,3,143,1.2
آل عمران,3,144,3
آل عمران,3,145,2.8
آل عمران,3,146,2.2
آل عمران,3,147,2
آل عمران,3,148,1.3
آل عمران,3,149,2
آل عمران,3,150,0.8
آل عمران,3,151,2.7
آل عمران,3,152,5.5
آل عمران,3,153,4
آل عمران,3,154,7.5
آل عمران,3,155,2.3
آل عمران,3,156,3.7
آل عمران,3,157,1.5
آل عمران,3,158,0.7
آل عمران,3,159,3
آل عمران,3,160,2
آل عمران,3,161,2
آل عمران,3,162,1.3
آل عمران,3,163,1
آل عمران,3,164,3
آل عمران,3,165,2
آل عمران,3,166,1
آل عمران,3,167,3.6
آل عمران,3,168,2
آل عمران,3,169,1.3
آل عمران,3,170,2.1
آل عمران,3,171,1.2
آل عمران,3,172,1.8
آل عمران,3,173,2
آل عمران,3,174,1.7
آل عمران,3,175,1.3
آل عمران,3,176,2.1
آل عمران,3,177,1.4
آل عمران,3,178,1.9
آل عمران,3,179,3.5
آل عمران,3,180,3.1
آل عمران,3,181,2.5
آل عمران,3,182,1.1
آل عمران,3,183,3.4
آل عمران,3,184,1.5
آل عمران,3,185,2.9
آل عمران,3,186,3.6
آل عمران,3,187,2.5
آل عمران,3,188,2.3
آل عمران,3,189,1
آل عمران,3,190,1.6
آل عمران,3,191,2.6
آل عمران,3,192,1.1
آل عمران,3,193,2.4
آل عمران,3,194,1.5
آل عمران,3,195,5
آل عمران,3,196,0.7
آل عمران,3,197,0.9
آل عمران,3,198,2.2
آل عمران,3,199,3.6
آل عمران,3,200,2.6
البقرة,2,1,1.3
البقرة,2,2,1.5
البقرة,2,3,1.7
البقرة,2,4,1.7
البقرة,2,5,1.3
البقرة,2,6,1.2
البقرة,2,7,1.5
البقرة,2,8,1.2
البقرة,2,9,1.2
البقرة,2,10,1.5
البقرة,2,11,1.1
البقرة,2,12,0.8
البقرة,2,13,2
البقرة,2,14,2
البقرة,2,15,1
البقرة,2,16,1.5
البقرة,2,17,1.9
البقرة,2,18,0.6
البقرة,2,19,2
البقرة,2,20,2.5
البقرة,2,21,1.5
البقرة,2,22,2.7
البقرة,2,23,2
البقرة,2,24,1.8
البقرة,2,25,4
البقرة,2,26,4.5
البقرة,2,27,2.5
البقرة,2,28,2
البقرة,2,29,2
البقرة,2,30,3
البقرة,2,31,2
البقرة,2,32,1
البقرة,2,33,2.5
البقرة,2,34,1.5
البقرة,2,35,2
البقرة,2,36,2
البقرة,2,37,1
البقرة,2,38,1.8
البقرة,2,39,1.2
البقرة,2,40,1.5
البقرة,2,41,2
البقرة,2,42,1
البقرة,2,43,1
البقرة,2,44,1.5
البقرة,2,45,1
البقرة,2,46,1
البقرة,2,47,1.2
البقرة,2,48,1.8
البقرة,2,49,2.3
البقرة,2,50,1.3
البقرة,2,51,1.4
البقرة,2,52,1
البقرة,2,53,1
البقرة,2,54,3
البقرة,2,55,1.5
البقرة,2,56,1
البقرة,2,57,2.5
البقرة,2,58,2.5
البقرة,2,59,2
البقرة,2,60,3.5
البقرة,2,61,7
البقرة,2,62,2.9
البقرة,2,63,1.9
البقرة,2,64,1.5
البقرة,2,65,1.3
البقرة,2,66,1.1
البقرة,2,67,2.1
البقرة,2,68,2.2
البقرة,2,69,2
البقرة,2,70,1.3
البقرة,2,71,2.6
البقرة,2,72,1.1
البقرة,2,73,1.5
البقرة,2,74,3.5
البقرة,2,75,2.3
البقرة,2,76,2.7
البقرة,2,77,1
البقرة,2,78,1.2
البقرة,2,79,2.8
البقرة,2,80,2.5
البقرة,2,81,2
البقرة,2,82,1.5
البقرة,2,83,4
البقرة,2,84,2
البقرة,2,85,6.5
البقرة,2,86,1.9
البقرة,2,87,3.5
البقرة,2,88,1.1
البقرة,2,89,3
البقرة,2,90,3
البقرة,2,91,3.1
البقرة,2,92,1.9
البقرة,2,93,4
البقرة,2,94,2
البقرة,2,95,1
البقرة,2,96,3
البقرة,2,97,2
البقرة,2,98,1.8
البقرة,2,99,1.2
البقرة,2,100,1.2
البقرة,2,101,2.8
البقرة,2,102,8.6
البقرة,2,103,1.4
البقرة,2,104,2
البقرة,2,105,3
البقرة,2,106,1.5
البقرة,2,107,2
البقرة,2,108,2
البقرة,2,109,3.5
البقرة,2,110,2
البقرة,2,111,2.2
البقرة,2,112,1.8
البقرة,2,113,3.5
البقرة,2,114,3
البقرة,2,115,1.5
البقرة,2,116,1.5
البقرة,2,117,1.2
البقرة,2,118,3
البقرة,2,119,1.3
البقرة,2,120,2.6
البقرة,2,121,1.8
البقرة,2,122,1.3
البقرة,2,123,1.7
البقرة,2,124,2
البقرة,2,125,2.8
البقرة,2,126,2.8
البقرة,2,127,1.5
البقرة,2,128,2
البقرة,2,129,2
البقرة,2,130,2
البقرة,2,131,1
البقرة,2,132,1.9
البقرة,2,133,3.1
البقرة,2,134,1.5
البقرة,2,135,1.5
البقرة,2,136,3.5
البقرة,2,137,2
البقرة,2,138,1.1
البقرة,2,139,1.7
البقرة,2,140,3.5
البقرة,2,141,1.7
البقرة,2,142,2.1
البقرة,2,143,5.1
البقرة,2,144,4
البقرة,2,145,3.8
البقرة,2,146,1.8
البقرة,2,147,0.7
البقرة,2,148,2
البقرة,2,149,2
البقرة,2,150,3.9
البقرة,2,151,2.5
البقرة,2,152,1
البقرة,2,153,1.1
البقرة,2,154,1.2
البقرة,2,155,1.8
البقرة,2,156,1
البقرة,2,157,1.3
البقرة,2,158,2.5
البقرة,2,159,2.2
البقرة,2,160,1.5
البقرة,2,161,1.5
البقرة,2,162,1
البقرة,2,163,1
البقرة,2,164,4.8
البقرة,2,165,3.2
البقرة,2,166,1.5
البقرة,2,167,2.5
البقرة,2,168,1.8
البقرة,2,169,1.2
البقرة,2,170,2.1
البقرة,2,171,1.9
البقرة,2,172,1.8
البقرة,2,173,2.4
البقرة,2,174,3.3
البقرة,2,175,1.8
البقرة,2,176,1.7
البقرة,2,177,6.5
البقرة,2,178,4
البقرة,2,179,1
البقرة,2,180,2
البقرة,2,181,1.5
البقرة,2,182,1.5
البقرة,2,183,1.8
البقرة,2,184,3.5
البقرة,2,185,6
البقرة,2,186,2.2
البقرة,2,187,7.5
البقرة,2,188,2
البقرة,2,189,3.7
البقرة,2,190,1.8
البقرة,2,191,2.8
البقرة,2,192,0.7
البقرة,2,193,1.2
البقرة,2,194,2.5
البقرة,2,195,1.3
البقرة,2,196,6.5
البقرة,2,197,3.3
البقرة,2,198,4
البقرة,2,199,1.7
البقرة,2,200,3.1
البقرة,2,201,1.9
البقرة,2,202,1
البقرة,2,203,2.9
البقرة,2,204,1.9
البقرة,2,205,1.6
البقرة,2,206,1.4
البقرة,2,207,1.7
البقرة,2,208,2
البقرة,2,209,1.5
البقرة,2,210,2
البقرة,2,211,1.8
البقرة,2,212,2.2
البقرة,2,213,5.2
البقرة,2,214,3.3
البقرة,2,215,2.5
البقرة,2,216,2.5
البقرة,2,217,7
البقرة,2,218,2
البقرة,2,219,3.5
البقرة,2,220,3
البقرة,2,221,4.7
البقرة,2,222,3.3
البقرة,2,223,2
البقرة,2,224,2
البقرة,2,225,1.4
البقرة,2,226,1.4
البقرة,2,227,0.7
البقرة,2,228,4.2
البقرة,2,229,4.5
البقرة,2,230,2.8
البقرة,2,231,5
البقرة,2,232,3.5
البقرة,2,233,6.5
البقرة,2,234,3
البقرة,2,235,5.4
البقرة,2,236,2.6
البقرة,2,237,4
البقرة,2,238,1.1
البقرة,2,239,1.9
البقرة,2,240,3.7
البقرة,2,241,1
البقرة,2,242,1.1
البقرة,2,243,3.2
البقرة,2,244,1
البقرة,2,245,2
البقرة,2,246,5.9
البقرة,2,247,5.1
البقرة,2,248,4
البقرة,2,249,7
البقرة,2,250,2.3
البقرة,2,251,4.3
البقرة,2,252,1.4
البقرة,2,253,5.5
البقرة,2,254,2.1
البقرة,2,255,5
البقرة,2,256,2.4
البقرة,2,257,3.2
البقرة,2,258,4.6
البقرة,2,259,7.2
البقرة,2,260,4
البقرة,2,261,2.5
البقرة,2,262,2.5
البقرة,2,263,1.4
البقرة,2,264,4.6
البقرة,2,265,3.5
البقرة,2,266,4.3
البقرة,2,267,3.2
البقرة,2,268,2
البقرة,2,269,2
البقرة,2,270,1.8
البقرة,2,271,2.7
البقرة,2,272,3.5
البقرة,2,273,4.4
البقرة,2,274,2.6
البقرة,2,275,4.9
البقرة,2,276,1.1
البقرة,2,277,2.5
البقرة,2,278,1.3
البقرة,2,279,2
البقرة,2,280,1.6
البقرة,2,281,1.6
البقرة,2,282,15
البقرة,2,283,3.7
البقرة,2,284,2.8
البقرة,2,285,3.2
البقرة,2,286,5.3
الفاتحة,1,1,2
الفاتحة,1,2,0.7
الفاتحة,1,3,0.6
الفاتحة,1,4,0.5
الفاتحة,1,5,1
الفاتحة,1,6,0.7
الفاتحة,1,7,2
